50904|2020-09-05|f|155.00|155.00|2|40
50904|2020-09-06|t|150.00|150.00|1|40
50904|2020-09-07|t|150.00|150.00|1|40
50904|2020-09-08|t|150.00|150.00|1|40
50904|2020-09-09|t|150.00|150.00|1|40
50904|2020-09-10|f|150.00|150.00|1|40
50904|2020-09-11|t|155.00|155.00|2|40
50904|2020-09-12|t|155.00|155.00|2|40
50904|2020-09-13|t|150.00|150.00|1|40
50904|2020-09-14|t|150.00|150.00|1|40
50904|2020-09-15|t|150.00|150.00|1|40
50904|2020-09-16|t|150.00|150.00|1|40
50904|2020-09-17|t|150.00|150.00|1|40
50904|2020-09-18|t|155.00|155.00|2|40
50904|2020-09-19|t|155.00|155.00|2|40
50904|2020-09-20|t|150.00|150.00|1|40
50904|2020-09-21|t|150.00|150.00|1|40
50904|2020-09-22|t|150.00|150.00|1|40
50904|2020-09-23|t|150.00|150.00|1|40
50904|2020-09-24|t|150.00|150.00|1|40
50904|2020-09-25|t|155.00|155.00|2|40
50904|2020-09-26|t|155.00|155.00|2|40
50904|2020-09-27|t|150.00|150.00|1|40
50904|2020-09-28|t|150.00|150.00|1|40
50904|2020-09-29|t|150.00|150.00|1|40
50904|2020-09-30|t|150.00|150.00|1|40
50904|2020-10-01|t|150.00|150.00|1|40
50904|2020-10-02|t|155.00|155.00|2|40
50904|2020-10-03|t|155.00|155.00|2|40
50904|2020-10-04|t|150.00|150.00|1|40
50904|2020-10-05|t|150.00|150.00|1|40
50904|2020-10-06|t|150.00|150.00|1|40
50904|2020-10-07|t|150.00|150.00|1|40
50904|2020-10-08|t|150.00|150.00|1|40
50904|2020-10-09|t|155.00|155.00|2|40
50904|2020-10-10|t|155.00|155.00|2|40
50904|2020-10-11|t|150.00|150.00|1|40
50904|2020-10-12|t|150.00|150.00|1|40
50904|2020-10-13|t|150.00|150.00|1|40
50904|2020-10-14|t|150.00|150.00|1|40
50904|2020-10-15|t|150.00|150.00|1|40
50904|2020-10-16|t|155.00|155.00|2|40
50904|2020-10-17|t|155.00|155.00|2|40
50904|2020-10-18|t|150.00|150.00|1|40
50904|2020-10-19|t|150.00|150.00|1|40
50904|2020-10-20|t|150.00|150.00|1|40
50904|2020-10-21|t|150.00|150.00|1|40
50904|2020-10-22|t|150.00|150.00|1|40
50904|2020-10-23|t|155.00|155.00|2|40
50904|2020-10-24|t|155.00|155.00|2|40
50904|2020-10-25|t|150.00|150.00|1|40
50904|2020-10-26|t|150.00|150.00|1|40
50904|2020-10-27|t|150.00|150.00|1|40
50904|2020-10-28|t|150.00|150.00|1|40
50904|2020-10-29|t|150.00|150.00|1|40
50904|2020-10-30|t|155.00|155.00|2|40
50904|2020-10-31|t|155.00|155.00|2|40
50904|2020-11-01|t|150.00|150.00|1|40
50904|2020-11-02|t|150.00|150.00|1|40
50904|2020-11-03|t|150.00|150.00|1|40
50904|2020-11-04|t|150.00|150.00|1|40
50904|2020-11-05|t|150.00|150.00|1|40
50904|2020-11-06|t|155.00|155.00|2|40
50904|2020-11-07|t|155.00|155.00|2|40
50904|2020-11-08|t|150.00|150.00|1|40
